%time,field.header.seq,field.header.stamp,field.header.frame_id,field.lat,field.lon,field.alt,field.utm_east,field.utm_north,field.fix,field.zone_num,field.zone_letter
1582897558135568461,6527,1582897558129199028,,42.3400212433,-71.0926652583,5.599,327612.515344,4689650.37115,5,19,T
1582897558327429989,6528,1582897558321796894,,42.3400217,-71.092663995,5.628,327612.620666,4689650.4193,5,19,T
1582897558528789858,6529,1582897558522197008,,42.34002216,-71.0926627183,5.578,327612.727095,4689650.46779,5,19,T
1582897558730770224,6530,1582897558726766109,,42.340022865,-71.0926618017,5.596,327612.804537,4689650.54422,5,19,T
1582897558957367997,6531,1582897558945275068,,42.3400237817,-71.0926611367,5.59,327612.861825,4689650.64466,5,19,T
1582897559132998518,6532,1582897559126229047,,42.3400247817,-71.0926609233,5.55,327612.882133,4689650.75527,5,19,T
1582897559338825764,6533,1582897559326324939,,42.3400258767,-71.0926609633,5.542,327612.88183,4689650.87694,5,19,T
1582897559532751276,6534,1582897559528439998,,42.340027375,-71.0926611367,5.511,327612.871646,4689651.04367,5,19,T
1582897559734581172,6535,1582897559721888065,,42.34002876,-71.0926613383,5.488,327612.858817,4689651.19787,5,19,T
1582897559938281912,6536,1582897559924923896,,42.340030475,-71.0926616733,5.425,327612.835907,4689651.38899,5,19,T
1582897560112754665,6537,1582897560111596107,,42.3400320617,-71.0926618083,5.414,327612.829121,4689651.56545,5,19,T
1582897560315652556,6538,1582897560313429117,,42.3400337633,-71.0926623483,5.413,327612.789286,4689651.7555,5,19,T
1582897560530511593,6539,1582897560518244028,,42.3400353217,-71.0926626667,5.331,327612.76732,4689651.92919,5,19,T
1582897560730791927,6540,1582897560723921060,,42.34003715,-71.09266319,5.293,327612.729205,4689652.13327,5,19,T
1582897560950472203,6541,1582897560938471078,,42.3400387133,-71.0926638767,5.339,327612.676909,4689652.30826,5,19,T
1582897561127516520,6542,1582897561121510982,,42.3400404567,-71.0926641233,5.321,327612.661353,4689652.50235,5,19,T
1582897561336810835,6543,1582897561329041004,,42.340042205,-71.0926644117,5.328,327612.642378,4689652.69707,5,19,T
1582897561532608739,6544,1582897561528834104,,42.3400439633,-71.0926647433,5.219,327612.61986,4689652.89299,5,19,T
1582897561726485612,6545,1582897561725348949,,42.3400459083,-71.092665245,5.188,327612.583848,4689653.10999,5,19,T
1582897561928653542,6546,1582897561922158956,,42.3400477133,-71.0926657233,5.155,327612.549376,4689653.31139,5,19,T
1582897562120673721,6547,1582897562116956949,,42.340049535,-71.0926661033,5.093,327612.523049,4689653.51444,5,19,T
1582897562333923431,6548,1582897562328048944,,42.3400515817,-71.0926662983,5.086,327612.512578,4689653.7421,5,19,T
1582897562525083624,6549,1582897562521302938,,42.3400535033,-71.0926666883,5.077,327612.485702,4689653.95628,5,19,T
1582897562724435830,6550,1582897562720628023,,42.34005552,-71.0926669417,5.048,327612.470343,4689654.18073,5,19,T
1582897562931137935,6551,1582897562926897048,,42.3400575333,-71.0926671883,5.037,327612.455525,4689654.4048,5,19,T
1582897563127296880,6552,1582897563123445034,,42.340059535,-71.092667445,5.019,327612.439851,4689654.62759,5,19,T
1582897563328703100,6553,1582897563320507049,,42.3400616283,-71.092667445,4.977,327612.445572,4689654.86003,5,19,T
1582897563525186574,6554,1582897563519254922,,42.3400637233,-71.09266767,4.967,327612.432762,4689655.09312,5,19,T
1582897563731800869,6555,1582897563727983951,,42.3400655717,-71.0926680633,5.0,327612.40541,4689655.29917,5,19,T
1582897563932210204,6556,1582897563925333976,,42.3400673617,-71.0926686167,4.948,327612.364718,4689655.49905,5,19,T
1582897564125048733,6557,1582897564121252059,,42.340069065,-71.0926691333,4.962,327612.32681,4689655.68924,5,19,T
1582897564332397068,6558,1582897564328120946,,42.34007094,-71.0926697817,4.95,327612.278524,4689655.89876,5,19,T
1582897564525176925,6559,1582897564523655891,,42.3400729417,-71.0926703533,4.984,327612.2369,4689656.12219,5,19,T
1582897564732668953,6560,1582897564725883960,,42.3400745283,-71.0926711367,5.039,327612.176705,4689656.29997,5,19,T
1582897564945733794,6561,1582897564933415889,,42.340076265,-71.0926718417,5.055,327612.123373,4689656.49424,5,19,T
1582897565120552950,6562,1582897565117055892,,42.3400777967,-71.0926725733,5.088,327612.067284,4689656.6658,5,19,T
1582897565330627661,6563,1582897565326905965,,42.3400795817,-71.0926732333,5.182,327612.017791,4689656.86535,5,19,T
1582897565527485001,6564,1582897565523807048,,42.3400812617,-71.0926737683,5.187,327611.978308,4689657.05299,5,19,T
1582897565739960582,6565,1582897565731982946,,42.3400830717,-71.0926742133,5.25,327611.946596,4689657.25488,5,19,T
1582897565923926512,6566,1582897565919454097,,42.34008484,-71.0926747783,5.276,327611.904883,4689657.45238,5,19,T
1582897566130326520,6567,1582897566126230955,,42.3400864633,-71.09267532,5.314,327611.864697,4689657.63374,5,19,T
